Time (ms),Date&Time,Poloniex,Binance,Huobi,KuCoin,Bitforex,Bittrex,OKEx,Bitfinex,TradeIO,Min Price,Min Exchange,Max Price,Max Exchange,Average
1563839206468,2019-07-22 17:46:46.467947,218.0212599,217.46,217.48,217.62,217.13,217.62,217.52,217.48,217.45,217.13,Bitfinex,218.0212599,Poloniex,217.5312511
1563839240965,2019-07-22 17:47:20.964798,218.0212599,217.42,217.36,217.62,217.04,217.62,217.42,217.41,217.41,217.04,Bitfinex,218.0212599,Poloniex,217.480139989
1563839276787,2019-07-22 17:47:56.787016,218.0212599,217.39,217.37,217.62,216.93133613,217.4,217.4,217.36,217.42,216.93133613,Bitfinex,218.0212599,Poloniex,217.434732892
1563839312095,2019-07-22 17:48:32.095394,218.0212599,217.37,217.28,217.62,217.21,217.4,217.26,217.32,217.25,217.21,Bitfinex,218.0212599,Poloniex,217.414584433
1563839348525,2019-07-22 17:49:08.524722,218.0212599,217.42,217.29,217.62,217.21,217.4,217.27,217.33,217.22,217.21,Bitfinex,218.0212599,Poloniex,217.420139989
1563839384030,2019-07-22 17:49:44.030101,217.32138401,217.32,217.19,217.62,217.21,217.4,217.22,217.32,217.25,217.19,Huobi,217.62,Bittrex,217.316820446
1563839418927,2019-07-22 17:50:18.926914,217.32138401,217.29,217.29,217.62,217.21,217.4,217.25,217.33,217.24,217.21,Bitfinex,217.62,Bittrex,217.327931557
1563839457953,2019-07-22 17:50:57.953235,217.32138401,217.57,217.48,217.62,217.21,217.4,217.49,217.56,217.48,217.21,Bitfinex,217.62,Bittrex,217.459042668
1563839493467,2019-07-22 17:51:33.466705,217.32138401,217.47,217.34,217.62,217.21,217.4,217.3,217.59,217.4,217.21,Bitfinex,217.62,Bittrex,217.405709334
1563839527834,2019-07-22 17:52:07.834545,217.32138401,217.42,217.29,217.62,216.96,217.4,217.33,217.4,217.36,216.96,Bitfinex,217.62,Bittrex,217.344598223
1563839563638,2019-07-22 17:52:43.638413,217.32138401,217.41,217.3,217.62,217.04,217.4,217.22,217.33,217.23,217.04,Bitfinex,217.62,Bittrex,217.319042668
1563839598195,2019-07-22 17:53:18.195493,217.32138401,217.26,217.27,217.62,217.04,217.4,217.27,217.33,217.37,217.04,Bitfinex,217.62,Bittrex,217.320153779
1563839635062,2019-07-22 17:53:55.061751,217.32138401,217.33,217.18,217.62,216.86,217.4,217.19,217.28,217.22,216.86,Bitfinex,217.62,Bittrex,217.266820446
1563839670300,2019-07-22 17:54:30.300366,217.32138401,217.21,217.16,217.62,216.86,217.4,217.2,217.21,217.18,216.86,Bitfinex,217.62,Bittrex,217.240153779
1563839705322,2019-07-22 17:55:05.321700,217.32138401,217.18,217.12,217.62,216.86,217.4,217.14,217.21,217.19,216.86,Bitfinex,217.62,Bittrex,217.226820446
1563839739704,2019-07-22 17:55:39.704262,217.32138401,217.28,217.22,217.62,216.86,217.4,217.29,217.27,217.3,216.86,Bitfinex,217.62,Bittrex,217.284598223
1563839774655,2019-07-22 17:56:14.655405,217.32138401,217.53,217.35,217.62,217.16,217.4,217.46,217.46,217.42,217.16,Bitfinex,217.62,Bittrex,217.413487112
1563839809991,2019-07-22 17:56:49.991321,217.32138401,217.46,217.34,217.62,217.23,217.4254,217.42,217.46,217.39,217.23,Bitfinex,217.62,Bittrex,217.407420446
1563839844730,2019-07-22 17:57:24.730528,217.32138401,217.51,217.41,217.62,217.09,217.4254,217.37,217.42,217.4,217.09,Bitfinex,217.62,Bittrex,217.396309334
1563839879638,2019-07-22 17:57:59.638267,217.32138401,217.49,217.36,217.62,217.09,217.4254,217.36,217.45,217.36,217.09,Bitfinex,217.62,Bittrex,217.386309334
1563839914973,2019-07-22 17:58:34.972910,217.32138401,217.54,217.33,217.62,217.09,217.4254,217.43,217.45,217.38,217.09,Bitfinex,217.62,Bittrex,217.398531557
1563839950046,2019-07-22 17:59:10.045644,217.32138401,217.58,217.49,217.62,217.09,217.572,217.57,217.5,217.59,217.09,Bitfinex,217.62,Bittrex,217.481487112
1563839984412,2019-07-22 17:59:44.411583,217.32138401,217.52,217.47,217.62,217.29,217.572,217.51,217.5,217.47,217.29,Bitfinex,217.62,Bittrex,217.474820446
1563840020014,2019-07-22 18:00:20.013735,217.32138401,217.56,217.5,217.62,217.28,217.572,217.54,217.58,217.51,217.28,Bitfinex,217.62,Bittrex,217.498153779
1563840054818,2019-07-22 18:00:54.817810,217.20223434,217.14,217.05,217.62,217.02,217.572,217.04,217.05,217.13,217.02,Bitfinex,217.62,Bittrex,217.202692704
1563840089808,2019-07-22 18:01:29.808270,217.04024618,216.93,216.91,217.62,216.77,217.572,216.93,216.97,216.9,216.77,Bitfinex,217.62,Bittrex,217.071360687
1563840124779,2019-07-22 18:02:04.778921,217.04024618,216.8,216.69,217.14346999,216.6,217.572,216.72,216.89,216.82,216.6,Bitfinex,217.572,TradeIO,216.919524019
1563840159726,2019-07-22 18:02:39.726003,217.04024618,216.74,216.63,217.14346999,216.33,216.72,216.69,216.8,216.67,216.33,Bitfinex,217.14346999,Bittrex,216.751524019
1563840194338,2019-07-22 18:03:14.337625,216.8998379,216.72,216.63,217.14346999,216.31,216.72,216.7,216.66,216.73,216.31,Bitfinex,217.14346999,Bittrex,216.723700877
1563840228886,2019-07-22 18:03:48.886258,216.8998379,217.07,216.98,217.14346999,216.6,216.72,216.97,217.15,217.01,216.6,Bitfinex,217.15,KuCoin,216.949256432
1563840264294,2019-07-22 18:04:24.294511,216.8998379,216.84,216.83,217.14346999,216.55,216.72,216.86,216.92,216.82,216.55,Bitfinex,217.14346999,Bittrex,216.842589766
1563840299209,2019-07-22 18:04:59.209181,216.8998379,217.16,217.1,217.14346999,216.77,216.72,217.09,217.16,217.13,216.72,TradeIO,217.16,Binance,217.019256432
1563840336270,2019-07-22 18:05:36.270461,216.8998379,217.13,217.05,217.14346999,216.72,216.72,217.13,217.06,217.17,216.72,Bitfinex,217.17,OKEx,217.002589766
1563840371727,2019-07-22 18:06:11.726695,216.8998379,217.09,217.04,217.14346999,216.72,217.15,217.14,217.14,217.16,216.72,Bitfinex,217.16,OKEx,217.053700877
1563840407436,2019-07-22 18:06:47.436371,216.8998379,217.12,217.05,217.14346999,216.68,217.15,217.13,217.24,217.1,216.68,Bitfinex,217.24,KuCoin,217.05703421
1563840443421,2019-07-22 18:07:23.421400,216.8998379,216.93,216.84,217.14346999,216.48,217.15,216.87,217.04,216.83,216.48,Bitfinex,217.15,TradeIO,216.909256432
1563840477963,2019-07-22 18:07:57.962677,216.8998379,216.87,216.83,217.14346999,216.52,217.15,216.89,216.93,216.91,216.52,Bitfinex,217.15,TradeIO,216.904811988
1563840513326,2019-07-22 18:08:33.326041,216.8998379,216.91,216.86,217.19792997,216.49,217.15,216.95,216.98,216.96,216.49,Bitfinex,217.19792997,Bittrex,216.933085319
1563840548705,2019-07-22 18:09:08.705371,216.8998379,216.98,216.93,216.84980162,216.55,217.15,217.02,217.03,216.96,216.55,Bitfinex,217.15,TradeIO,216.929959947
1563840583680,2019-07-22 18:09:43.679738,216.8998379,216.86,216.75,216.84980162,216.46,216.98,216.93,216.94,216.9,216.46,Bitfinex,216.98,TradeIO,216.841071058
1563840618925,2019-07-22 18:10:18.925396,216.8998379,216.86,216.78,216.84980162,216.48,216.98,216.86,217.01,216.9,216.48,Bitfinex,217.01,KuCoin,216.846626613
1563840654879,2019-07-22 18:10:54.879183,216.8998379,216.98,216.9,216.84980162,216.48,216.98,216.93,217.0,216.93,216.48,Bitfinex,217.0,KuCoin,216.88329328
1563840690533,2019-07-22 18:11:30.532865,216.97136795,216.98,216.92,216.807,216.48,216.98,216.9,216.95,216.87,216.48,Bitfinex,216.98,Binance,216.873151994
1563840725076,2019-07-22 18:12:05.076102,216.97136795,216.95,216.81,216.807,216.48,216.98,216.87,217.04,216.92,216.48,Bitfinex,217.04,KuCoin,216.869818661
1563840760828,2019-07-22 18:12:40.827696,216.97136795,217.02,216.91,216.807,216.48,216.98,216.95,217.02,216.92,216.48,Bitfinex,217.02,Binance,216.895374217
1563840796115,2019-07-22 18:13:16.115456,216.97136795,217.15,217.04,216.809,216.61,216.98,217.1,216.98,217.12,216.61,Bitfinex,217.15,Binance,216.973374217
1563840831031,2019-07-22 18:13:51.030669,216.97136795,217.23,217.16,216.809,216.61,217.25,217.23,217.26,217.19,216.61,Bitfinex,217.26,KuCoin,217.078929772
1563840865904,2019-07-22 18:14:25.903716,216.97136795,217.13,217.11,216.809,216.85,217.25,217.19,217.25,217.14,216.809,Bittrex,217.25,TradeIO,217.077818661
1563840900905,2019-07-22 18:15:00.905508,216.97136795,217.18,217.06,216.809,216.85,217.25,217.11,217.18,217.12,216.809,Bittrex,217.25,TradeIO,217.058929772
1563840936082,2019-07-22 18:15:36.082301,216.97136795,216.81,216.84,217.0,216.62,217.25,216.83,216.92,216.81,216.62,Bitfinex,217.25,TradeIO,216.894596439
1563840971357,2019-07-22 18:16:11.356914,216.97136796,216.72,216.7,217.0,216.63,217.25,216.72,216.91,216.79,216.63,Bitfinex,217.25,TradeIO,216.85459644
1563841006655,2019-07-22 18:16:46.655287,216.97136796,216.63,216.64,217.0,216.28,217.25,216.66,216.76,216.65,216.28,Bitfinex,217.25,TradeIO,216.760151996
1563841041310,2019-07-22 18:17:21.310331,216.97136796,216.63,216.61,217.0,216.28,217.25,216.65,216.69,216.58,216.28,Bitfinex,217.25,TradeIO,216.740151996
1563841075869,2019-07-22 18:17:55.869483,216.97136796,216.46,216.48,217.0,216.35,217.25,216.49,216.6,216.47,216.35,Bitfinex,217.25,TradeIO,216.67459644
1563841110692,2019-07-22 18:18:30.691860,216.97136796,216.58,216.53,217.0,215.97,216.45,216.51,216.58,216.56,215.97,Bitfinex,217.0,Bittrex,216.572374218
1563841145505,2019-07-22 18:19:05.504993,216.97136796,216.34,216.41,217.0,215.90425175,216.45,216.29,216.42,216.31,215.90425175,Bitfinex,217.0,Bittrex,216.455068857
1563841180354,2019-07-22 18:19:40.354328,216.97136796,216.52,216.56,217.0,216.08,216.45,216.57,216.65,216.53,216.08,Bitfinex,217.0,Bittrex,216.592374218
1563841215705,2019-07-22 18:20:15.705174,216.97136796,216.55,216.54,217.0,216.2,216.45,216.59,216.61,216.5,216.2,Bitfinex,217.0,Bittrex,216.601263107
1563841250402,2019-07-22 18:20:50.401553,216.97136796,216.66,216.62,216.389,216.2,216.45,216.65,216.71,216.64,216.2,Bitfinex,216.97136796,Poloniex,216.587818662
1563841286027,2019-07-22 18:21:26.027033,216.54568006,216.43,216.48,216.844,216.14,216.45,216.42,216.63,216.47,216.14,Bitfinex,216.844,Bittrex,216.489964451
1563841320885,2019-07-22 18:22:00.885109,216.54568006,216.39,216.3,216.844,216.02,216.45,216.33,216.44,216.32,216.02,Bitfinex,216.844,Bittrex,216.404408896
1563841356583,2019-07-22 18:22:36.583552,216.54568006,216.26,216.39,216.186,216.01,216.45,216.25,216.36,216.25,216.01,Bitfinex,216.54568006,Poloniex,216.300186673
1563841391118,2019-07-22 18:23:11.117757,216.54568006,216.43,216.31,216.186,215.92,216.45,216.29,216.41,216.31,215.92,Bitfinex,216.54568006,Poloniex,216.31685334
1563841426164,2019-07-22 18:23:46.164214,216.54568006,216.31,216.38,216.186,216.02,216.45,216.34,216.37,216.36,216.02,Bitfinex,216.54568006,Poloniex,216.329075562
1563841461814,2019-07-22 18:24:21.813539,216.54568006,216.29,216.25,216.186,215.84,216.45,216.2,216.36,216.2,215.84,Bitfinex,216.54568006,Poloniex,216.257964451
1563841496440,2019-07-22 18:24:56.440256,216.22930702,216.39,216.37,216.186,215.9,216.45,216.24,216.42,216.35,215.9,Bitfinex,216.45,TradeIO,216.28170078
1563841531866,2019-07-22 18:25:31.866030,216.22930702,216.37,216.39,216.186,215.870772,216.45,216.24,216.39,216.34,215.870772,Bitfinex,216.45,TradeIO,216.27400878
1563841566756,2019-07-22 18:26:06.755819,216.22930702,216.31,216.35,216.227,215.87,216.45,216.24,216.4,216.33,215.87,Bitfinex,216.45,TradeIO,216.267367447
1563841601559,2019-07-22 18:26:41.558806,216.22930702,216.33,216.39,216.227,215.79,216.31,216.24,216.39,216.38,215.79,Bitfinex,216.39,Huobi,216.254034113
1563841637586,2019-07-22 18:27:17.586142,216.22930702,216.44,216.47,216.227,215.78,216.31,216.39,216.49,216.42,215.78,Bitfinex,216.49,KuCoin,216.306256336
1563841672125,2019-07-22 18:27:52.125124,216.22930702,216.35,216.38,216.227,215.81,216.31,216.31,216.5,216.29,215.81,Bitfinex,216.5,KuCoin,216.267367447
1563841708296,2019-07-22 18:28:28.296058,216.22930702,216.37,216.4,216.227,215.81,216.31,216.37,216.32,216.46,215.81,Bitfinex,216.46,OKEx,216.277367447
1563841744161,2019-07-22 18:29:04.160664,216.22930702,216.5,216.44,216.227,215.85,216.31,216.38,216.52,216.42,215.85,Bitfinex,216.52,KuCoin,216.319589669
1563841778623,2019-07-22 18:29:38.622693,216.22930702,216.5,216.41,216.227,215.85,216.31,216.36,216.5,216.4,215.85,Bitfinex,216.5,Binance,216.309589669
1563841813395,2019-07-22 18:30:13.394657,216.22930702,216.36,216.39,216.227,215.87,216.31,216.33,216.45,216.34,215.87,Bitfinex,216.45,KuCoin,216.278478558
1563841848834,2019-07-22 18:30:48.834329,216.22930702,216.18,216.15,216.227,215.8,216.19,216.09,216.26,216.04,215.8,Bitfinex,216.26,KuCoin,216.129589669
1563841884525,2019-07-22 18:31:24.524675,216.22930702,215.94,215.84,216.227,215.75,216.19,215.86,215.98,215.9,215.75,Bitfinex,216.22930702,Poloniex,215.99070078
1563841919536,2019-07-22 18:31:59.536048,215.85354966,215.72,215.7,216.227,215.24,216.19,215.63,215.79,215.66,215.24,Bitfinex,216.227,Bittrex,215.778949962
1563841954376,2019-07-22 18:32:34.375904,215.85354966,215.55,215.52,216.227,215.25,216.19,215.52,215.7,215.46,215.25,Bitfinex,216.227,Bittrex,215.69672774
1563841989401,2019-07-22 18:33:09.401335,215.28393712,215.21,215.1,216.227,215.16,216.19,215.15,215.25,215.03,215.03,OKEx,216.227,Bittrex,215.400104124
1563842024233,2019-07-22 18:33:44.232960,215.28393712,214.97,214.92,214.96886593,214.54,216.19,214.84,215.08,214.87,214.54,Bitfinex,216.19,TradeIO,215.073644783
1563842059615,2019-07-22 18:34:19.614925,214.96874667,214.92,214.94,214.96886593,214.48844724,216.19,214.92,214.98,214.9,214.48844724,Bitfinex,216.19,TradeIO,215.030673316
1563842094336,2019-07-22 18:34:54.336006,214.96874667,215.21,215.09,214.96886593,214.66,216.19,215.05,215.1,215.04,214.66,Bitfinex,216.19,TradeIO,215.141956956
1563842129409,2019-07-22 18:35:29.408538,215.23892285,215.22,215.11,214.96886593,215.03,216.19,215.06,215.13,215.18,214.96886593,Bittrex,216.19,TradeIO,215.236420976
1563842165377,2019-07-22 18:36:05.376945,215.47313004,215.23,215.22,214.96886593,214.85,216.19,215.2,215.31,215.21,214.85,Bitfinex,216.19,TradeIO,215.294666219
1563842200422,2019-07-22 18:36:40.422271,215.47313004,215.59,215.46,214.96886593,215.24,216.19,215.42,215.51,215.52,214.96886593,Bittrex,216.19,TradeIO,215.48577733
1563842235000,2019-07-22 18:37:14.999696,215.47313004,215.45,215.48,215.69900997,215.43,215.4994,215.52,215.51,215.52,215.43,Bitfinex,215.69900997,Bittrex,215.509060001
1563842270438,2019-07-22 18:37:50.437838,215.57663863,215.5,215.44,215.69900997,215.43,215.4994,215.55,215.54,215.54,215.43,Bitfinex,215.69900997,Bittrex,215.530560956
1563842306158,2019-07-22 18:38:26.157856,215.57663863,215.52,215.34,215.69900997,215.43,215.4994,215.46,215.58,215.47,215.34,Huobi,215.69900997,Bittrex,215.508338733
1563842341194,2019-07-22 18:39:01.193927,215.57663863,215.31,215.32,215.643,215.34,215.4994,215.41,215.46,215.38,215.31,Binance,215.643,Bittrex,215.437670959
1563842376555,2019-07-22 18:39:36.555101,215.26560849,215.34,215.25,215.196,215.15,215.4994,215.34,215.43,215.28,215.15,Bitfinex,215.4994,TradeIO,215.30566761
1563842411069,2019-07-22 18:40:11.068672,215.26560849,215.16,215.2,215.196,215.08,215.4994,215.28,215.25,215.23,215.08,Bitfinex,215.4994,TradeIO,215.240112054
1563842446383,2019-07-22 18:40:46.382665,215.26560849,215.14,215.14,215.196,214.86068656,215.4994,215.31,215.37,215.4,214.86068656,Bitfinex,215.4994,TradeIO,215.242410561
1563842481444,2019-07-22 18:41:21.443834,215.42825082,215.37,215.44,215.196,214.9,215.4994,215.45,215.5,215.45,214.9,Bitfinex,215.5,KuCoin,215.359294536
1563842516260,2019-07-22 18:41:56.260054,215.42825082,215.29,215.41,215.26909997,214.91,215.4994,215.37,215.48,215.39,214.91,Bitfinex,215.4994,TradeIO,215.338527866
1563842550898,2019-07-22 18:42:30.897960,215.42825082,215.32,215.35,215.26909997,214.91,215.4994,215.37,215.41,215.37,214.91,Bitfinex,215.4994,TradeIO,215.325194532
1563842585709,2019-07-22 18:43:05.709480,215.42825082,215.32,215.32,215.26909997,214.89,215.4994,215.47,215.38,215.4,214.89,Bitfinex,215.4994,TradeIO,215.330750088
1563842620644,2019-07-22 18:43:40.644482,215.42825082,215.28,215.27,215.543,214.66,215.4994,215.35,215.33,215.35,214.66,Bitfinex,215.543,Bittrex,215.301183424
1563842655142,2019-07-22 18:44:15.142025,215.42825082,215.21,215.21,215.543,214.74,215.4994,215.13,215.16,215.28,214.74,Bitfinex,215.543,Bittrex,215.244516758
1563842690208,2019-07-22 18:44:50.208292,215.42825082,215.27,215.25,215.12865444,214.78,215.3437,215.29,215.29,215.28,214.78,Bitfinex,215.42825082,Poloniex,215.22895614
1563842726111,2019-07-22 18:45:26.110926,215.42825082,215.16,215.12,215.12865444,214.77,215.3437,215.16,215.11,215.17,214.77,Bitfinex,215.42825082,Poloniex,215.154511696
1563842761008,2019-07-22 18:46:01.008199,215.42825082,215.33,215.28,215.12865444,214.58,215.2429,215.29,215.29,215.27,214.58,Bitfinex,215.42825082,Poloniex,215.204422807
1563842796093,2019-07-22 18:46:36.092861,215.3223926,215.21,215.26,215.12865444,214.58,215.2429,215.33,215.3,215.33,214.58,Bitfinex,215.33,Bitforex,215.189327449
1563842830694,2019-07-22 18:47:10.694472,215.3223926,215.32,215.36,215.085,214.91,215.2429,215.38,215.34,215.48,214.91,Bitfinex,215.48,OKEx,215.271143622
1563842865837,2019-07-22 18:47:45.836998,215.3223926,215.39,215.37,215.085,214.91,215.2429,215.35,215.35,215.35,214.91,Bitfinex,215.39,Binance,215.263365844
1563842900535,2019-07-22 18:48:20.535175,215.3223926,215.36,215.34,215.12865444,214.91,215.2429,215.49,215.32,215.5,214.91,Bitfinex,215.5,OKEx,215.29043856
1563842936988,2019-07-22 18:48:56.988500,215.3223926,215.31,215.4,215.12865444,214.91,215.2429,215.41,215.32,215.3,214.91,Bitfinex,215.41,Bitforex,215.26043856
1563842971745,2019-07-22 18:49:31.744866,215.3223926,215.33,215.36,215.12865444,214.91,215.2429,215.43,215.28,215.4,214.91,Bitfinex,215.43,Bitforex,215.267105227
1563843007353,2019-07-22 18:50:07.353309,215.3223926,215.44,215.41,215.61853994,214.91,215.4223,215.48,215.43,215.46,214.91,Bitfinex,215.61853994,Bittrex,215.388136949
1563843043382,2019-07-22 18:50:43.381845,215.3223926,215.6,215.61,215.6185,214.91,215.4223,215.58,215.58,215.62,214.91,Bitfinex,215.62,OKEx,215.473688067
1563843078018,2019-07-22 18:51:18.018092,215.3223926,215.56,215.54,215.759,215.1363984,215.4223,215.64,215.7,215.61,215.1363984,Bitfinex,215.759,Bittrex,215.521121222
1563843113459,2019-07-22 18:51:53.458685,215.3223926,215.58,215.57,215.438,215.2,215.4223,215.65,215.57,215.65,215.2,Bitfinex,215.65,Bitforex,215.489188067
1563843149355,2019-07-22 18:52:29.355480,215.3223926,215.51,215.46,215.438,215.13,215.4223,215.57,215.48,215.56,215.13,Bitfinex,215.57,Bitforex,215.4325214
1563843184107,2019-07-22 18:53:04.107532,215.3223926,215.51,215.43,215.438,215.13,215.4223,215.51,215.49,215.55,215.13,Bitfinex,215.55,OKEx,215.4225214
1563843218807,2019-07-22 18:53:38.806924,215.3223926,215.67,215.57,215.438,215.13,215.4223,215.63,215.56,215.59,215.13,Bitfinex,215.67,Binance,215.481410289
1563843253469,2019-07-22 18:54:13.468593,215.78382459,215.92,215.85,215.438,215.48,215.87,215.93,215.88,215.87,215.438,Bittrex,215.93,Bitforex,215.780202732
1563843288078,2019-07-22 18:54:48.077808,215.9269645,215.62,215.62,215.438,215.5,215.87,215.7,215.72,215.76,215.438,Bittrex,215.9269645,Poloniex,215.683884944
1563843322792,2019-07-22 18:55:22.791944,215.77027527,215.86,215.8,215.438,215.28532466,215.87,215.85,215.87,215.8,215.28532466,Bitfinex,215.87,TradeIO,215.727066659
1563843358203,2019-07-22 18:55:58.203005,215.89594959,215.86,215.73,215.438,215.3413477,215.87,215.88,215.88,215.83,215.3413477,Bitfinex,215.89594959,Poloniex,215.747255254
1563843393082,2019-07-22 18:56:33.081837,215.89594959,215.88,215.86,216.01740998,215.3413477,215.9069,215.91,215.88,215.95,215.3413477,Bitfinex,216.01740998,Bittrex,215.849067474
1563843429556,2019-07-22 18:57:09.555913,215.89594959,215.87,215.87,216.01740998,215.3413477,215.9069,215.93,215.88,215.9,215.3413477,Bitfinex,216.01740998,Bittrex,215.845734141
1563843464502,2019-07-22 18:57:44.501894,215.89594959,215.86,215.8,216.01740998,215.3413477,215.9069,215.87,215.82,215.87,215.3413477,Bitfinex,216.01740998,Bittrex,215.820178586
1563843499279,2019-07-22 18:58:19.278682,215.89594959,215.98,215.87,216.01740998,215.41,215.9069,215.96,215.92,215.93,215.41,Bitfinex,216.01740998,Bittrex,215.876695508
1563843533855,2019-07-22 18:58:53.855160,215.89594959,215.94,215.9,216.01740998,215.5,215.9069,215.97,215.91,215.96,215.5,Bitfinex,216.01740998,Bittrex,215.88891773
1563843568671,2019-07-22 18:59:28.670703,215.89594959,215.92,215.89,216.1585,215.5,215.9069,216.01,215.92,216.02,215.5,Bitfinex,216.1585,Bittrex,215.913483288
1563843604838,2019-07-22 19:00:04.837658,215.89594959,215.7,215.7,216.1585,215.46494712,215.9069,215.74,215.83,215.7,215.46494712,Bitfinex,216.1585,Bittrex,215.788477412
1563843639548,2019-07-22 19:00:39.548291,215.89594959,215.51,215.41,216.1585,215.1,215.9069,215.47,215.53,215.5,215.1,Bitfinex,216.1585,Bittrex,215.609038843
1563843674700,2019-07-22 19:01:14.700175,215.89594959,215.56,215.44,216.1585,215.06,215.9069,215.5,215.5,215.52,215.06,Bitfinex,216.1585,Bittrex,215.61570551
1563843709592,2019-07-22 19:01:49.591721,215.51899309,215.36,215.34,216.1585,215.0,215.9069,215.39,215.43,215.41,215.0,Bitfinex,216.1585,Bittrex,215.501599232
1563843745153,2019-07-22 19:02:25.152716,215.51899309,215.39,215.3,216.1585,215.0,215.9069,215.35,215.33,215.34,215.0,Bitfinex,216.1585,Bittrex,215.477154788
1563843779952,2019-07-22 19:02:59.952221,215.51899309,215.36,215.24,216.1585,214.9,215.9069,215.33,215.44,215.3,214.9,Bitfinex,216.1585,Bittrex,215.461599232
1563843814350,2019-07-22 19:03:34.350119,215.51899309,215.3,215.24,216.1585,214.8,215.9069,215.31,215.26,215.27,214.8,Bitfinex,216.1585,Bittrex,215.418265899
1563843849855,2019-07-22 19:04:09.855173,215.51899309,215.13,215.27,216.1585,214.79,215.9069,215.31,215.24,215.35,214.79,Bitfinex,216.1585,Bittrex,215.408265899
1563843885748,2019-07-22 19:04:45.747907,215.51899309,215.33,215.34,216.1585,214.78029085,215.38,215.34,215.36,215.42,214.78029085,Bitfinex,216.1585,Bittrex,215.403087104
1563843920343,2019-07-22 19:05:20.343480,215.33685297,215.23,215.19,216.1585,214.79,215.38,215.31,215.3,215.29,214.79,Bitfinex,216.1585,Bittrex,215.331705886
1563843955086,2019-07-22 19:05:55.085831,215.33685297,215.36,215.35,216.1585,214.76,215.38,215.37,215.35,215.34,214.76,Bitfinex,216.1585,Bittrex,215.378372552
1563843990738,2019-07-22 19:06:30.738307,215.33685297,215.47,215.42,216.1585,214.81,215.38,215.57,215.5,215.72,214.81,Bitfinex,216.1585,Bittrex,215.485039219
1563844025445,2019-07-22 19:07:05.444614,215.33685297,215.64,215.65,216.1585,214.88,215.38,215.72,215.82,215.66,214.88,Bitfinex,216.1585,Bittrex,215.582816997
1563844061476,2019-07-22 19:07:41.475570,215.33685297,215.4,215.37,216.1585,215.03,215.38,215.38,215.39,215.37,215.03,Bitfinex,216.1585,Bittrex,215.423928108
1563844096051,2019-07-22 19:08:16.051406,215.33685297,215.32,215.35,216.1585,215.03,215.38,215.35,215.4,215.44,215.03,Bitfinex,216.1585,Bittrex,215.418372552
1563844131280,2019-07-22 19:08:51.279620,215.33685297,215.3,215.21,216.1585,214.77,215.38,215.32,215.27,215.23,214.77,Bitfinex,216.1585,Bittrex,215.330594774
1563844166428,2019-07-22 19:09:26.427899,215.33685297,215.11,215.14,216.1585,214.57,215.38,215.17,215.11,215.17,214.57,Bitfinex,216.1585,Bittrex,215.238372552
1563844201301,2019-07-22 19:10:01.301546,215.33685297,215.0,215.01,216.1585,214.52,215.38,215.1,215.01,214.99,214.52,Bitfinex,216.1585,Bittrex,215.167261441
1563844236003,2019-07-22 19:10:36.002599,214.97145843,215.21,215.22,216.1585,214.45,215.38,215.2,215.06,215.26,214.45,Bitfinex,216.1585,Bittrex,215.212217603
1563844271244,2019-07-22 19:11:11.244425,215.17952295,215.35,215.31,216.1585,214.53,215.38,215.39,215.37,215.38,214.53,Bitfinex,216.1585,Bittrex,215.338669217
1563844305890,2019-07-22 19:11:45.890305,215.17952295,215.45,215.42,216.1585,214.53,215.3636,215.43,215.41,215.37,214.53,Bitfinex,216.1585,Bittrex,215.367958106
1563844340875,2019-07-22 19:12:20.875008,215.17952295,215.38,215.33,216.1585,214.53,215.2888,215.34,215.38,215.42,214.53,Bitfinex,216.1585,Bittrex,215.334091439
1563844377141,2019-07-22 19:12:57.140945,215.17952295,215.37,215.41,215.59401341,214.53,215.2948,215.4,215.4,215.4,214.53,Bitfinex,215.59401341,Bittrex,215.286481818
1563844412255,2019-07-22 19:13:32.255325,215.17952295,215.58,215.63,215.60997453,215.1,215.2948,215.66,215.61,215.65,215.1,Bitfinex,215.66,Bitforex,215.479366387
1563844447365,2019-07-22 19:14:07.364719,215.17952295,215.44,215.48,215.60997453,215.0,215.2948,215.45,215.42,215.39,215.0,Bitfinex,215.60997453,Bittrex,215.36269972
1563844483157,2019-07-22 19:14:43.156738,215.17952295,215.41,215.42,215.60997453,215.0,215.2948,215.45,215.48,215.4,215.0,Bitfinex,215.60997453,Bittrex,215.360477498
1563844518329,2019-07-22 19:15:18.328680,215.17952295,215.31,215.28,215.60997453,214.92,215.2948,215.33,215.45,215.3,214.92,Bitfinex,215.60997453,Bittrex,215.297144164
1563844554578,2019-07-22 19:15:54.577666,215.37398178,215.24,215.17,215.60997453,214.75,215.2948,215.22,215.24,215.14,214.75,Bitfinex,215.60997453,Bittrex,215.226528479
1563844590091,2019-07-22 19:16:30.091244,215.37398178,215.23,215.3,215.60997453,214.75,215.2948,215.29,215.11,215.31,214.75,Bitfinex,215.60997453,Bittrex,215.252084034
1563844624917,2019-07-22 19:17:04.916807,215.37398178,215.58,215.57,215.60997453,214.93,215.2948,215.61,215.54,215.66,214.93,Bitfinex,215.66,OKEx,215.463195146
1563844660110,2019-07-22 19:17:40.110042,215.37398178,215.52,215.52,215.60997453,214.93,215.2948,215.49,215.55,215.59,214.93,Bitfinex,215.60997453,Bittrex,215.430972923
